INTERNAL_LOCATION_ID,Warehouse,Zone,Aisle,Bay,Shelf,LocationName,SimpleLocationName,LocationType,ExcludeVerificationWhenPicking,PickSequence
14295,General / Wholesale,x,A,10,1,BIN-433,BIN-433,PICK,FALSE,2266
14296,General / Wholesale,x,A,10,0,BIN-434,BIN-434,PICK,FALSE,2267
14297,General / Wholesale,x,A,10,6,BIN-435,BIN-435,PICK,FALSE,2268
14298,General / Wholesale,x,A,10,5,BIN-436,BIN-436,PICK,FALSE,2269
14299,General / Wholesale,x,A,10,4,BIN-437,BIN-437,PICK,FALSE,2270
14300,General / Wholesale,x,A,10,3,BIN-438,BIN-438,PICK,FALSE,2271
14301,General / Wholesale,x,A,10,2,BIN-439,BIN-439,PICK,FALSE,2272
14302,General / Wholesale,x,A,10,1,BIN-440,BIN-440,PICK,FALSE,2273
14303,General / Wholesale,x,A,10,0,BIN-441,BIN-441,PICK,FALSE,2274
14304,General / Wholesale,x,A,10,6,BIN-442,BIN-442,PICK,FALSE,2275
14305,General / Wholesale,x,A,10,5,BIN-443,BIN-443,PICK,FALSE,2276
687,General / Wholesale,x,AG,4,0,AG-4-0,AG-4-0,PICK,FALSE,2277
686,General / Wholesale,x,AG,3,0,AG-3-0,AG-3-0,PICK,FALSE,2278
685,General / Wholesale,x,AG,2,0,AG-2-0,AG-2-0,PICK,FALSE,2279
684,General / Wholesale,x,AG,1,0,AG-1-0,AG-1-0,PICK,FALSE,2280
674,General / Wholesale,x,AF,1,0,AF-1-0,AF-1-0,PICK,FALSE,2281
675,General / Wholesale,x,AF,2,0,AF-2-0,AF-2-0,PICK,FALSE,2282
676,General / Wholesale,x,AF,3,0,AF-3-0,AF-3-0,PICK,FALSE,2283
677,General / Wholesale,x,AF,4,0,AF-4-0,AF-4-0,PICK,FALSE,2284
667,General / Wholesale,x,AE,4,0,AE-4-0,AE-4-0,PICK,FALSE,2285
666,General / Wholesale,x,AE,3,0,AE-3-0,AE-3-0,PICK,FALSE,2286
665,General / Wholesale,x,AE,2,0,AE-2-0,AE-2-0,PICK,FALSE,2287
664,General / Wholesale,x,AE,1,0,AE-1-0,AE-1-0,PICK,FALSE,2288
8058,General / Wholesale,x,AD,1,0,AD-1-0,AD-1-0,PICK,FALSE,2289
4982,General / Wholesale,x,AD,2,0,AD-2-0,AD-2-0,PICK,FALSE,2290
2421,General / Wholesale,x,AD,3,0,AD-3-0,AD-3-0,PICK,FALSE,2291
2422,General / Wholesale,x,AD,4,0,AD-4-0,AD-4-0,PICK,FALSE,2292
657,General / Wholesale,x,AC,4,0,AC-4-0,AC-4-0,PICK,FALSE,2293
656,General / Wholesale,x,AC,3,0,AC-3-0,AC-3-0,PICK,FALSE,2294
655,General / Wholesale,x,AC,2,0,AC-2-0,AC-2-0,PICK,FALSE,2295
654,General / Wholesale,x,AC,1,0,AC-1-0,AC-1-0,PICK,FALSE,2296
644,General / Wholesale,x,AB,1,0,AB-1-0,AB-1-0,PICK,FALSE,2297
645,General / Wholesale,x,AB,2,0,AB-2-0,AB-2-0,PICK,FALSE,2298
646,General / Wholesale,x,AB,3,0,AB-3-0,AB-3-0,PICK,FALSE,2299
647,General / Wholesale,x,AB,4,0,AB-4-0,AB-4-0,PICK,FALSE,2300
637,General / Wholesale,x,AA,4,0,AA-4-0,AA-4-0,PICK,FALSE,2301
636,General / Wholesale,x,AA,3,0,AA-3-0,AA-3-0,PICK,FALSE,2302
635,General / Wholesale,x,AA,2,0,AA-2-0,AA-2-0,PICK,FALSE,2303
634,General / Wholesale,x,AA,1,0,AA-1-0,AA-1-0,PICK,FALSE,2304
627,General / Wholesale,x,Z,4,0,Z-4-0,Z-4-0,PICK,FALSE,2305
626,General / Wholesale,x,Z,3,0,Z-3-0,Z-3-0,PICK,FALSE,2306
625,General / Wholesale,x,Z,2,0,Z-2-0,Z-2-0,PICK,FALSE,2307
624,General / Wholesale,x,Z,1,0,Z-1-0,Z-1-0,PICK,FALSE,2308
614,General / Wholesale,x,Y,1,0,Y-1-0,Y-1-0,PICK,FALSE,2309
615,General / Wholesale,x,Y,2,0,Y-2-0,Y-2-0,PICK,FALSE,2310
616,General / Wholesale,x,Y,3,0,Y-3-0,Y-3-0,PICK,FALSE,2311
617,General / Wholesale,x,Y,4,0,Y-4-0,Y-4-0,PICK,FALSE,2312
577,General / Wholesale,x,x,4,0,X-4-0,X-4-0,PICK,FALSE,2313
576,General / Wholesale,x,x,3,0,X-3-0,X-3-0,PICK,FALSE,2314
575,General / Wholesale,x,x,2,0,X-2-0,X-2-0,PICK,FALSE,2315
574,General / Wholesale,x,x,1,0,X-1-0,X-1-0,PICK,FALSE,2316
534,General / Wholesale,x,W,1,0,W-1-0,W-1-0,PICK,FALSE,2317
497,General / Wholesale,x,V,4,0,V-4-0,V-4-0,PICK,FALSE,2318
496,General / Wholesale,x,V,3,0,V-3-0,V-3-0,PICK,FALSE,2319
495,General / Wholesale,x,V,2,0,V-2-0,V-2-0,PICK,FALSE,2320
494,General / Wholesale,x,V,1,0,V-1-0,V-1-0,PICK,FALSE,2321
454,General / Wholesale,x,U,1,0,U-1-0,U-1-0,PICK,FALSE,2322
455,General / Wholesale,x,U,2,0,U-2-0,U-2-0,PICK,FALSE,2323
456,General / Wholesale,x,U,3,0,U-3-0,U-3-0,PICK,FALSE,2324
457,General / Wholesale,x,U,4,0,U-4-0,U-4-0,PICK,FALSE,2325
447,General / Wholesale,x,T,4,0,T-4-0,T-4-0,PICK,FALSE,2326
446,General / Wholesale,x,T,3,0,T-3-0,T-3-0,PICK,FALSE,2327
445,General / Wholesale,x,T,2,0,T-2-0,T-2-0,PICK,FALSE,2328
444,General / Wholesale,x,T,1,0,T-1-0,T-1-0,PICK,FALSE,2329
434,General / Wholesale,x,S,1,0,S-1-0,S-1-0,PICK,FALSE,2330
435,General / Wholesale,x,S,2,0,S-2-0,S-2-0,PICK,FALSE,2331
436,General / Wholesale,x,S,3,0,S-3-0,S-3-0,PICK,FALSE,2332
437,General / Wholesale,x,S,4,0,S-4-0,S-4-0,PICK,FALSE,2333
427,General / Wholesale,x,R,4,0,R-4-0,R-4-0,PICK,FALSE,2334
426,General / Wholesale,x,R,3,0,R-3-0,R-3-0,PICK,FALSE,2335
425,General / Wholesale,x,R,2,0,R-2-0,R-2-0,PICK,FALSE,2336
424,General / Wholesale,x,R,1,0,R-1-0,R-1-0,PICK,FALSE,2337
414,General / Wholesale,x,Q,1,0,Q-1-0,Q-1-0,PICK,FALSE,2338
415,General / Wholesale,x,Q,2,0,Q-2-0,Q-2-0,PICK,FALSE,2339
416,General / Wholesale,x,Q,3,0,Q-3-0,Q-3-0,PICK,FALSE,2340
417,General / Wholesale,x,Q,4,0,Q-4-0,Q-4-0,PICK,FALSE,2341
407,General / Wholesale,x,P,4,0,P-4-0,P-4-0,PICK,FALSE,2342
406,General / Wholesale,x,P,3,0,P-3-0,P-3-0,PICK,FALSE,2343
405,General / Wholesale,x,P,2,0,P-2-0,P-2-0,PICK,FALSE,2344
404,General / Wholesale,x,P,1,0,P-1-0,P-1-0,PICK,FALSE,2345
394,General / Wholesale,x,O,1,0,O-1-0,O-1-0,PICK,FALSE,2346
395,General / Wholesale,x,O,2,0,O-2-0,O-2-0,PICK,FALSE,2347
396,General / Wholesale,x,O,3,0,O-3-0,O-3-0,PICK,FALSE,2348
397,General / Wholesale,x,O,4,0,O-4-0,O-4-0,PICK,FALSE,2349
385,General / Wholesale,x,N,4,0,N-4-0,N-4-0,PICK,FALSE,2350
384,General / Wholesale,x,N,3,0,N-3-0,N-3-0,PICK,FALSE,2351
383,General / Wholesale,x,N,2,0,N-2-0,N-2-0,PICK,FALSE,2352
382,General / Wholesale,x,N,1,0,N-1-0,N-1-0,PICK,FALSE,2353
370,General / Wholesale,x,M,1,0,M-1-0,M-1-0,PICK,FALSE,2354
371,General / Wholesale,x,M,2,0,M-2-0,M-2-0,PICK,FALSE,2355
372,General / Wholesale,x,M,3,0,M-3-0,M-3-0,PICK,FALSE,2356
373,General / Wholesale,x,M,4,0,M-4-0,M-4-0,PICK,FALSE,2357
361,General / Wholesale,x,L,4,0,L-4-0,L-4-0,PICK,FALSE,2358
360,General / Wholesale,x,L,3,0,L-3-0,L-3-0,PICK,FALSE,2359
359,General / Wholesale,x,L,2,0,L-2-0,L-2-0,PICK,FALSE,2360
358,General / Wholesale,x,L,1,0,L-1-0,L-1-0,PICK,FALSE,2361
346,General / Wholesale,x,K,1,0,K-1-0,K-1-0,PICK,FALSE,2362
347,General / Wholesale,x,K,2,0,K-2-0,K-2-0,PICK,FALSE,2363
348,General / Wholesale,x,K,3,0,K-3-0,K-3-0,PICK,FALSE,2364
349,General / Wholesale,x,K,4,0,K-4-0,K-4-0,PICK,FALSE,2365
337,General / Wholesale,x,J,4,0,J-4-0,J-4-0,PICK,FALSE,2366
336,General / Wholesale,x,J,3,0,J-3-0,J-3-0,PICK,FALSE,2367
335,General / Wholesale,x,J,2,0,J-2-0,J-2-0,PICK,FALSE,2368
334,General / Wholesale,x,J,1,0,J-1-0,J-1-0,PICK,FALSE,2369
322,General / Wholesale,x,I,1,0,I-1-0,I-1-0,PICK,FALSE,2370
323,General / Wholesale,x,I,2,0,I-2-0,I-2-0,PICK,FALSE,2371
324,General / Wholesale,x,I,3,0,I-3-0,I-3-0,PICK,FALSE,2372
325,General / Wholesale,x,I,4,0,I-4-0,I-4-0,PICK,FALSE,2373
313,General / Wholesale,x,H,4,0,H-4-0,H-4-0,PICK,FALSE,2374
312,General / Wholesale,x,H,3,0,H-3-0,H-3-0,PICK,FALSE,2375
311,General / Wholesale,x,H,2,0,H-2-0,H-2-0,PICK,FALSE,2376
310,General / Wholesale,x,H,1,0,H-1-0,H-1-0,PICK,FALSE,2377
298,General / Wholesale,x,G,1,0,G-1-0,G-1-0,PICK,FALSE,2378
299,General / Wholesale,x,G,2,0,G-2-0,G-2-0,PICK,FALSE,2379
300,General / Wholesale,x,G,3,0,G-3-0,G-3-0,PICK,FALSE,2380
301,General / Wholesale,x,G,4,0,G-4-0,G-4-0,PICK,FALSE,2381
14322,General / Wholesale,RET,P,1,0,RET-P-1,RET-P-1,PICK,FALSE,6001
14323,General / Wholesale,RET,P,2,0,RET-P-2,RET-P-2,PICK,FALSE,6002
14324,General / Wholesale,RET,B,1,0,RET-B-1-0,RET-B-1-0,PICK,FALSE,6003
14325,General / Wholesale,RET,B,1,1,RET-B-1-1,RET-B-1-1,PICK,FALSE,6004
14326,General / Wholesale,RET,B,2,0,RET-B-2-0,RET-B-2-0,PICK,FALSE,6005
14327,General / Wholesale,RET,B,2,1,RET-B-2-1,RET-B-2-1,PICK,FALSE,6006
14328,General / Wholesale,RET,A,1,0,RET-A-1-0,RET-A-1-0,PICK,FALSE,6007
14329,General / Wholesale,RET,A,1,1,RET-A-1-1,RET-A-1-1,PICK,FALSE,6008
14330,General / Wholesale,RET,A,2,0,RET-A-2-0,RET-A-2-0,PICK,FALSE,6009
14331,General / Wholesale,RET,A,2,1,RET-A-2-1,RET-A-2-1,PICK,FALSE,6010
14332,General / Wholesale,RET,A,1,2,RET-A-1-2,RET-A-1-2,PICK,FALSE,6011
14333,General / Wholesale,RET,A,2,2,RET-A-2-2,RET-A-2-2,PICK,FALSE,6012
14334,General / Wholesale,RET,B,1,2,RET-B-1-2,RET-B-1-2,PICK,FALSE,6013
14335,General / Wholesale,RET,B,2,2,RET-B-2-2,RET-B-2-2,PICK,FALSE,6014
14336,General / Wholesale,RET,DAM,1,0,RET-DAM-1,RET-DAM-1,PICK,FALSE,6015
14337,General / Wholesale,RET,DAM,2,0,RET-DAM-2,RET-DAM-2,PICK,FALSE,6016
7,General / Wholesale,x,x,x,x,RS,RS,GOODS IN,FALSE,9999
4106,General / Wholesale,x,x,x,x,CART-ECOM,CART-ECOM,PICKING TOTE,FALSE,9999
10,General / Wholesale,1,A,1,0,A-1-0,A-1-0,BULK,FALSE,9999
11,General / Wholesale,1,A,2,0,A-2-0,A-2-0,BULK,FALSE,9999
12,General / Wholesale,1,A,3,0,A-3-0,A-3-0,BULK,FALSE,9999
13,General / Wholesale,1,A,4,0,A-4-0,A-4-0,BULK,FALSE,9999
14,General / Wholesale,1,A,5,0,A-5-0,A-5-0,BULK,FALSE,9999
15,General / Wholesale,1,A,6,0,A-6-0,A-6-0,BULK,FALSE,9999
16,General / Wholesale,1,A,7,0,A-7-0,A-7-0,BULK,FALSE,9999
17,General / Wholesale,1,A,8,0,A-8-0,A-8-0,BULK,FALSE,9999
18,General / Wholesale,1,A,9,0,A-9-0,A-9-0,BULK,FALSE,9999
19,General / Wholesale,1,A,10,0,A-10-0,A-10-0,BULK,FALSE,9999
20,General / Wholesale,1,A,11,0,A-11-0,A-11-0,BULK,FALSE,9999
21,General / Wholesale,1,A,12,0,A-12-0,A-12-0,BULK,FALSE,9999
22,General / Wholesale,1,A,1,1,A-1-1,A-1-1,BULK,FALSE,9999
23,General / Wholesale,1,A,2,1,A-2-1,A-2-1,BULK,FALSE,9999
24,General / Wholesale,1,A,3,1,A-3-1,A-3-1,BULK,FALSE,9999
25,General / Wholesale,1,A,4,1,A-4-1,A-4-1,BULK,FALSE,9999
26,General / Wholesale,1,A,5,1,A-5-1,A-5-1,BULK,FALSE,9999
27,General / Wholesale,1,A,6,1,A-6-1,A-6-1,BULK,FALSE,9999
28,General / Wholesale,1,A,7,1,A-7-1,A-7-1,BULK,FALSE,9999
29,General / Wholesale,1,A,8,1,A-8-1,A-8-1,BULK,FALSE,9999
30,General / Wholesale,1,A,9,1,A-9-1,A-9-1,BULK,FALSE,9999
31,General / Wholesale,1,A,10,1,A-10-1,A-10-1,BULK,FALSE,9999
32,General / Wholesale,1,A,11,1,A-11-1,A-11-1,BULK,FALSE,9999
33,General / Wholesale,1,A,12,1,A-12-1,A-12-1,BULK,FALSE,9999
34,General / Wholesale,1,A,1,2,A-1-2,A-1-2,BULK,FALSE,9999
35,General / Wholesale,1,A,2,2,A-2-2,A-2-2,BULK,FALSE,9999
36,General / Wholesale,1,A,3,2,A-3-2,A-3-2,BULK,FALSE,9999
37,General / Wholesale,1,A,4,2,A-4-2,A-4-2,BULK,FALSE,9999
38,General / Wholesale,1,A,5,2,A-5-2,A-5-2,BULK,FALSE,9999
39,General / Wholesale,1,A,6,2,A-6-2,A-6-2,BULK,FALSE,9999
40,General / Wholesale,1,A,7,2,A-7-2,A-7-2,BULK,FALSE,9999
41,General / Wholesale,1,A,8,2,A-8-2,A-8-2,BULK,FALSE,9999
42,General / Wholesale,1,A,9,2,A-9-2,A-9-2,BULK,FALSE,9999
43,General / Wholesale,1,A,10,2,A-10-2,A-10-2,BULK,FALSE,9999
44,General / Wholesale,1,A,11,2,A-11-2,A-11-2,BULK,FALSE,9999
45,General / Wholesale,1,A,12,2,A-12-2,A-12-2,BULK,FALSE,9999
46,General / Wholesale,1,A,1,3,A-1-3,A-1-3,BULK,FALSE,9999
47,General / Wholesale,1,A,2,3,A-2-3,A-2-3,BULK,FALSE,9999
48,General / Wholesale,1,A,3,3,A-3-3,A-3-3,BULK,FALSE,9999
49,General / Wholesale,1,A,4,3,A-4-3,A-4-3,BULK,FALSE,9999
50,General / Wholesale,1,A,5,3,A-5-3,A-5-3,BULK,FALSE,9999
51,General / Wholesale,1,A,6,3,A-6-3,A-6-3,BULK,FALSE,9999
52,General / Wholesale,1,A,7,3,A-7-3,A-7-3,BULK,FALSE,9999
53,General / Wholesale,1,A,8,3,A-8-3,A-8-3,BULK,FALSE,9999
54,General / Wholesale,1,A,9,3,A-9-3,A-9-3,BULK,FALSE,9999
55,General / Wholesale,1,A,10,3,A-10-3,A-10-3,BULK,FALSE,9999
56,General / Wholesale,1,A,11,3,A-11-3,A-11-3,BULK,FALSE,9999
57,General / Wholesale,1,A,12,3,A-12-3,A-12-3,BULK,FALSE,9999
58,General / Wholesale,1,B,1,0,B-1-0,B-1-0,BULK,FALSE,9999
59,General / Wholesale,1,B,2,0,B-2-0,B-2-0,BULK,FALSE,9999
60,General / Wholesale,1,B,3,0,B-3-0,B-3-0,BULK,FALSE,9999
61,General / Wholesale,1,B,4,0,B-4-0,B-4-0,BULK,FALSE,9999
62,General / Wholesale,1,B,5,0,B-5-0,B-5-0,BULK,FALSE,9999
63,General / Wholesale,1,B,6,0,B-6-0,B-6-0,BULK,FALSE,9999
64,General / Wholesale,1,B,7,0,B-7-0,B-7-0,BULK,FALSE,9999
65,General / Wholesale,1,B,8,0,B-8-0,B-8-0,BULK,FALSE,9999
66,General / Wholesale,1,B,9,0,B-9-0,B-9-0,BULK,FALSE,9999
67,General / Wholesale,1,B,10,0,B-10-0,B-10-0,BULK,FALSE,9999
68,General / Wholesale,1,B,11,0,B-11-0,B-11-0,BULK,FALSE,9999
69,General / Wholesale,1,B,12,0,B-12-0,B-12-0,BULK,FALSE,9999
70,General / Wholesale,1,B,1,1,B-1-1,B-1-1,BULK,FALSE,9999
71,General / Wholesale,1,B,2,1,B-2-1,B-2-1,BULK,FALSE,9999
72,General / Wholesale,1,B,3,1,B-3-1,B-3-1,BULK,FALSE,9999
73,General / Wholesale,1,B,4,1,B-4-1,B-4-1,BULK,FALSE,9999
74,General / Wholesale,1,B,5,1,B-5-1,B-5-1,BULK,FALSE,9999
75,General / Wholesale,1,B,6,1,B-6-1,B-6-1,BULK,FALSE,9999
76,General / Wholesale,1,B,7,1,B-7-1,B-7-1,BULK,FALSE,9999
77,General / Wholesale,1,B,8,1,B-8-1,B-8-1,BULK,FALSE,9999
78,General / Wholesale,1,B,9,1,B-9-1,B-9-1,BULK,FALSE,9999
79,General / Wholesale,1,B,10,1,B-10-1,B-10-1,BULK,FALSE,9999
80,General / Wholesale,1,B,11,1,B-11-1,B-11-1,BULK,FALSE,9999
81,General / Wholesale,1,B,12,1,B-12-1,B-12-1,BULK,FALSE,9999
82,General / Wholesale,1,B,1,2,B-1-2,B-1-2,BULK,FALSE,9999
83,General / Wholesale,1,B,2,2,B-2-2,B-2-2,BULK,FALSE,9999
84,General / Wholesale,1,B,3,2,B-3-2,B-3-2,BULK,FALSE,9999
85,General / Wholesale,1,B,4,2,B-4-2,B-4-2,BULK,FALSE,9999
86,General / Wholesale,1,B,5,2,B-5-2,B-5-2,BULK,FALSE,9999
87,General / Wholesale,1,B,6,2,B-6-2,B-6-2,BULK,FALSE,9999
88,General / Wholesale,1,B,7,2,B-7-2,B-7-2,BULK,FALSE,9999
89,General / Wholesale,1,B,8,2,B-8-2,B-8-2,BULK,FALSE,9999
90,General / Wholesale,1,B,9,2,B-9-2,B-9-2,BULK,FALSE,9999
91,General / Wholesale,1,B,10,2,B-10-2,B-10-2,BULK,FALSE,9999
92,General / Wholesale,1,B,11,2,B-11-2,B-11-2,BULK,FALSE,9999
93,General / Wholesale,1,B,12,2,B-12-2,B-12-2,BULK,FALSE,9999
94,General / Wholesale,1,B,1,3,B-1-3,B-1-3,BULK,FALSE,9999
95,General / Wholesale,1,B,2,3,B-2-3,B-2-3,BULK,FALSE,9999
96,General / Wholesale,1,B,3,3,B-3-3,B-3-3,BULK,FALSE,9999
97,General / Wholesale,1,B,4,3,B-4-3,B-4-3,BULK,FALSE,9999
98,General / Wholesale,1,B,5,3,B-5-3,B-5-3,BULK,FALSE,9999
99,General / Wholesale,1,B,6,3,B-6-3,B-6-3,BULK,FALSE,9999
100,General / Wholesale,1,B,7,3,B-7-3,B-7-3,BULK,FALSE,9999
101,General / Wholesale,1,B,8,3,B-8-3,B-8-3,BULK,FALSE,9999
102,General / Wholesale,1,B,9,3,B-9-3,B-9-3,BULK,FALSE,9999
103,General / Wholesale,1,B,10,3,B-10-3,B-10-3,BULK,FALSE,9999
104,General / Wholesale,1,B,11,3,B-11-3,B-11-3,BULK,FALSE,9999
105,General / Wholesale,1,B,12,3,B-12-3,B-12-3,BULK,FALSE,9999
106,General / Wholesale,1,C,1,0,C-1-0,C-1-0,BULK,FALSE,9999
107,General / Wholesale,1,C,2,0,C-2-0,C-2-0,BULK,FALSE,9999
108,General / Wholesale,1,C,3,0,C-3-0,C-3-0,BULK,FALSE,9999
116,General / Wholesale,1,C,11,0,C-11-0,C-11-0,BULK,FALSE,9999
117,General / Wholesale,1,C,12,0,C-12-0,C-12-0,BULK,FALSE,9999
118,General / Wholesale,1,C,1,1,C-1-1,C-1-1,BULK,FALSE,9999
119,General / Wholesale,1,C,2,1,C-2-1,C-2-1,BULK,FALSE,9999
120,General / Wholesale,1,C,3,1,C-3-1,C-3-1,BULK,FALSE,9999
121,General / Wholesale,1,C,4,1,C-4-1,C-4-1,BULK,FALSE,9999
122,General / Wholesale,1,C,5,1,C-5-1,C-5-1,BULK,FALSE,9999
123,General / Wholesale,1,C,6,1,C-6-1,C-6-1,BULK,FALSE,9999
124,General / Wholesale,1,C,7,1,C-7-1,C-7-1,BULK,FALSE,9999
125,General / Wholesale,1,C,8,1,C-8-1,C-8-1,BULK,FALSE,9999
126,General / Wholesale,1,C,9,1,C-9-1,C-9-1,BULK,FALSE,9999
127,General / Wholesale,1,C,10,1,C-10-1,C-10-1,BULK,FALSE,9999
128,General / Wholesale,1,C,11,1,C-11-1,C-11-1,BULK,FALSE,9999
129,General / Wholesale,1,C,12,1,C-12-1,C-12-1,BULK,FALSE,9999
130,General / Wholesale,1,C,1,2,C-1-2,C-1-2,BULK,FALSE,9999
131,General / Wholesale,1,C,2,2,C-2-2,C-2-2,BULK,FALSE,9999
132,General / Wholesale,1,C,3,2,C-3-2,C-3-2,BULK,FALSE,9999
133,General / Wholesale,1,C,4,2,C-4-2,C-4-2,BULK,FALSE,9999
134,General / Wholesale,1,C,5,2,C-5-2,C-5-2,BULK,FALSE,9999
135,General / Wholesale,1,C,6,2,C-6-2,C-6-2,BULK,FALSE,9999
136,General / Wholesale,1,C,7,2,C-7-2,C-7-2,BULK,FALSE,9999
137,General / Wholesale,1,C,8,2,C-8-2,C-8-2,BULK,FALSE,9999
138,General / Wholesale,1,C,9,2,C-9-2,C-9-2,BULK,FALSE,9999
139,General / Wholesale,1,C,10,2,C-10-2,C-10-2,BULK,FALSE,9999
140,General / Wholesale,1,C,11,2,C-11-2,C-11-2,BULK,FALSE,9999
141,General / Wholesale,1,C,12,2,C-12-2,C-12-2,BULK,FALSE,9999
142,General / Wholesale,1,C,1,3,C-1-3,C-1-3,BULK,FALSE,9999
143,General / Wholesale,1,C,2,3,C-2-3,C-2-3,BULK,FALSE,9999
144,General / Wholesale,1,C,3,3,C-3-3,C-3-3,BULK,FALSE,9999
145,General / Wholesale,1,C,4,3,C-4-3,C-4-3,BULK,FALSE,9999
146,General / Wholesale,1,C,5,3,C-5-3,C-5-3,BULK,FALSE,9999
147,General / Wholesale,1,C,6,3,C-6-3,C-6-3,BULK,FALSE,9999
148,General / Wholesale,1,C,7,3,C-7-3,C-7-3,BULK,FALSE,9999
149,General / Wholesale,1,C,8,3,C-8-3,C-8-3,BULK,FALSE,9999
150,General / Wholesale,1,C,9,3,C-9-3,C-9-3,BULK,FALSE,9999
151,General / Wholesale,1,C,10,3,C-10-3,C-10-3,BULK,FALSE,9999
152,General / Wholesale,1,C,11,3,C-11-3,C-11-3,BULK,FALSE,9999
153,General / Wholesale,1,C,12,3,C-12-3,C-12-3,BULK,FALSE,9999
154,General / Wholesale,1,D,1,0,D-1-0,D-1-0,BULK,FALSE,9999
155,General / Wholesale,1,D,2,0,D-2-0,D-2-0,BULK,FALSE,9999
156,General / Wholesale,1,D,3,0,D-3-0,D-3-0,BULK,FALSE,9999
164,General / Wholesale,1,D,11,0,D-11-0,D-11-0,BULK,FALSE,9999
165,General / Wholesale,1,D,12,0,D-12-0,D-12-0,BULK,FALSE,9999
166,General / Wholesale,1,D,1,1,D-1-1,D-1-1,BULK,FALSE,9999
167,General / Wholesale,1,D,2,1,D-2-1,D-2-1,BULK,FALSE,9999
168,General / Wholesale,1,D,3,1,D-3-1,D-3-1,BULK,FALSE,9999
169,General / Wholesale,1,D,4,1,D-4-1,D-4-1,BULK,FALSE,9999
170,General / Wholesale,1,D,5,1,D-5-1,D-5-1,BULK,FALSE,9999
171,General / Wholesale,1,D,6,1,D-6-1,D-6-1,BULK,FALSE,9999
172,General / Wholesale,1,D,7,1,D-7-1,D-7-1,BULK,FALSE,9999
173,General / Wholesale,1,D,8,1,D-8-1,D-8-1,BULK,FALSE,9999
174,General / Wholesale,1,D,9,1,D-9-1,D-9-1,BULK,FALSE,9999
175,General / Wholesale,1,D,10,1,D-10-1,D-10-1,BULK,FALSE,9999
176,General / Wholesale,1,D,11,1,D-11-1,D-11-1,BULK,FALSE,9999
177,General / Wholesale,1,D,12,1,D-12-1,D-12-1,BULK,FALSE,9999
178,General / Wholesale,1,D,1,2,D-1-2,D-1-2,BULK,FALSE,9999
179,General / Wholesale,1,D,2,2,D-2-2,D-2-2,BULK,FALSE,9999
180,General / Wholesale,1,D,3,2,D-3-2,D-3-2,BULK,FALSE,9999
181,General / Wholesale,1,D,4,2,D-4-2,D-4-2,BULK,FALSE,9999
182,General / Wholesale,1,D,5,2,D-5-2,D-5-2,BULK,FALSE,9999
183,General / Wholesale,1,D,6,2,D-6-2,D-6-2,BULK,FALSE,9999
184,General / Wholesale,1,D,7,2,D-7-2,D-7-2,BULK,FALSE,9999
185,General / Wholesale,1,D,8,2,D-8-2,D-8-2,BULK,FALSE,9999
186,General / Wholesale,1,D,9,2,D-9-2,D-9-2,BULK,FALSE,9999
187,General / Wholesale,1,D,10,2,D-10-2,D-10-2,BULK,FALSE,9999
188,General / Wholesale,1,D,11,2,D-11-2,D-11-2,BULK,FALSE,9999
189,General / Wholesale,1,D,12,2,D-12-2,D-12-2,BULK,FALSE,9999
190,General / Wholesale,1,D,1,3,D-1-3,D-1-3,BULK,FALSE,9999
191,General / Wholesale,1,D,2,3,D-2-3,D-2-3,BULK,FALSE,9999
192,General / Wholesale,1,D,3,3,D-3-3,D-3-3,BULK,FALSE,9999
193,General / Wholesale,1,D,4,3,D-4-3,D-4-3,BULK,FALSE,9999
194,General / Wholesale,1,D,5,3,D-5-3,D-5-3,BULK,FALSE,9999
195,General / Wholesale,1,D,6,3,D-6-3,D-6-3,BULK,FALSE,9999
196,General / Wholesale,1,D,7,3,D-7-3,D-7-3,BULK,FALSE,9999
197,General / Wholesale,1,D,8,3,D-8-3,D-8-3,BULK,FALSE,9999
198,General / Wholesale,1,D,9,3,D-9-3,D-9-3,BULK,FALSE,9999
199,General / Wholesale,1,D,10,3,D-10-3,D-10-3,BULK,FALSE,9999
200,General / Wholesale,1,D,11,3,D-11-3,D-11-3,BULK,FALSE,9999
201,General / Wholesale,1,D,12,3,D-12-3,D-12-3,BULK,FALSE,9999
202,General / Wholesale,1,E,1,0,E-1-0,E-1-0,BULK,FALSE,9999
203,General / Wholesale,1,E,2,0,E-2-0,E-2-0,BULK,FALSE,9999
204,General / Wholesale,1,E,3,0,E-3-0,E-3-0,BULK,FALSE,9999
212,General / Wholesale,1,E,11,0,E-11-0,E-11-0,BULK,FALSE,9999
213,General / Wholesale,1,E,12,0,E-12-0,E-12-0,BULK,FALSE,9999
214,General / Wholesale,1,E,1,1,E-1-1,E-1-1,BULK,FALSE,9999
215,General / Wholesale,1,E,2,1,E-2-1,E-2-1,BULK,FALSE,9999
216,General / Wholesale,1,E,3,1,E-3-1,E-3-1,BULK,FALSE,9999
217,General / Wholesale,1,E,4,1,E-4-1,E-4-1,BULK,FALSE,9999
218,General / Wholesale,1,E,5,1,E-5-1,E-5-1,BULK,FALSE,9999
219,General / Wholesale,1,E,6,1,E-6-1,E-6-1,BULK,FALSE,9999
220,General / Wholesale,1,E,7,1,E-7-1,E-7-1,BULK,FALSE,9999
221,General / Wholesale,1,E,8,1,E-8-1,E-8-1,BULK,FALSE,9999
